child,parent,description
E173-O-2012,E,"Our nation's archive.+""The American experience : the history and culture of the United States through speeches"
E169-T-2013,E,The times of the eighties : the culture
E450-U-1999,E,The Underground Railroad : life on the road to freedom 
E29-E-1998,E,The French in North America
E360-W-2009,E,Four years on the Great Lakes
E840-H-2003,E,A sense of joy : a tribute to Ted Moss 
E99-C-2002,E,Ben Nighthorse Campbell : an American warrior 
E467-D-1998,E,Gray Fox : Robert E. Lee and the Civil War 
E468-S-2000,E,How to do Civil War research 
E452-P-2009,E,Sharpshooting in the Civil War 
E457-W-2003,E,Lincoln and Booth : more light on the conspiracy 
E173-P-2004,E,The patriot's handbook : a citizenship primer for a new generation of Americans 
E475-F-2006,E,The history buff's guide to Gettysburg : key people
E468-K-2006,E,The Civil War paintings of Mort Künstler ; [foreword by William C. Davis].
E312-M-2007,E,Apostle of liberty : the world-changing leadership of George Washington 
E173-A-2009,E,The American patriot's handbook : the writings
E90-H-2011,E,The Hank Adams reader : an exemplary native activist and the unleashing of indigenous sovereignty 
E89-C-2004,E,Chiefs & generals : nine men who shaped the American West 
E840-S-2009,E,Confessions of a political spouse 
E78-D-2012,E,Indians of the Pacific Northwest : from the coming of the white man to the present day 
E98-M-2011,E,Every day is a good day : reflections by contemporary indigenous women 
E302-A-2009,E,John Adams : in his own words 
E840-A-2010,E,The thunder and the sunshine : four seasons in a burnished life 
E184-V-2013,E,Boxing for Cuba : an immigrant's story 
E184-T-2009,E,Fugitive visions : an adoptee's return to Korea 
E185-A-2001,E,Assata : an autobiography 
E159-P-2008,E,Progressive nation : a travel guide with 400+ left turns and inspiring landmarks 
E840-F-2004,E,Wesley K. Clark : a biography 
E221-U-1996,E,"Declaration of Independence+""The Declaration of Independence with short biographies of its signers."""
E312-U-,E,"Farewell address+""George Washington's Farewell address."""
E496-B-2007,E,Loyalty on the frontier
E162-T-1999,E,The writer's guide to everyday life in Colonial America 
E902-D-2006,E,United States v. George W. Bush et al. 
E840-A-2008,E,A political odyssey : the rise of American militarism and one man's fight to stop it 
E169-B-2008,E,Dreaming up America 
E169-M-2008,E,Souvenirs of a blown world : sketches from the sixties : writings about America : 1966-1973 
E178-Z-2009,E,"Essays. Selections+""The Zinn reader : writings on disobedience and democracy "
E173-Z-2009,E,Voices of A people's history of the United States 
E185-A-2014,E,Unfinished agenda : urban politics in the era of Black Power 
E185-I-2012,E,Inspiration : profiles of Black women changing our world 
E169-N-2003,E,The American soul : rediscovering the wisdom of the founders 
E98-S-2004,E,Voyages of the pyramid builders : the true origins of the pyramids from lost Egypt to ancient America 
E745-H-2006,E,American shogun : General MacArthur
E184-Q-2007,E,Looking for Jimmy : a search for Irish America 
E286-A-2008,E,The Fourth of July : and the founding of America 
E185-A-2009,E,Brother West : living and loving out loud : a memoir 
E185-G-2013,E,The African Americans : many rivers to cross 
E303-C-2006,E,Young patriots : the remarkable story of two men
E333-C-2003,E,Jefferson's great gamble : the remarkable story of Jefferson
E312-C-2005,E,George Washington's war : the forging of a Revolutionary leader and the American presidency 
E259-C-2007,E,The first American army : the untold story of George Washington and the men behind America's first fight for freedom 
E842-D-2007,E,Let every nation know : John F. Kennedy in his own words 
E655-L-2007,E,The Civil War 100 : the stories behind the most influential battles
E312-C-2007,E,The general and Mrs. Washington : the untold story of a marriage and a revolution 
E415-D-2009,E,Charles Sumner and the coming of the Civil War 
E209-L-2008,E,The American Revolution 100 : the people
E457-C-2009,E,Lincoln for president : an unlikely candidate
E655-K-2010,E,Best little stories from the Civil War : more than 100 true stories 
E176-S-2011,E,The first ladies : from Martha Washington to Mamie Eisenhower
E628-W-2010,E,Stealing secrets : how a few daring women deceived generals
E468-F-2010,E,The History buff's guide to the Civil War 
E209-K-2011,E,Best little stories from the American Revolution : more than 100 true stories 
E176-F-2012,E,The history buff's guide to the presidents : top ten rankings of the best
E468-A-2012,E,The real history of the Civil War : a new look at the past 
E468-K-2010,E,For us the living : the Civil War in paintings and eyewitness accounts 
E312-F-2012,E,Washington : the indispensable man 
E81-B-2009,E,Bury my heart at Wounded Knee : an Indian history of the American West 
E207-M-2012,E,Master mariner : at the helm across seven seas.
E836-A-2005,E,The Macmillan-Eisenhower correspondence
E183-L-2002,E,Secret missions to Cuba : Fidel Castro
E609-W-2008,E,Words at war : the Civil War and American journalism 
E169-C-1994,E,A brief history of American culture 
E842-C-2000,E,Silencing the lone assassin 
E468-G-1992,E,Civil War trivia and fact book 
E468-G-1994,E,Civil War curiosities : strange stories
E184-Z-2008,E,Dream home: from Cairo to Katrina : an exile's journey 
E184-V-1994,E,The rebel 
E184-R-1997,E,Chicano! : the history of the Mexican American civil rights movement 
E184-P-2000,E,El Coyote
E184-R-2000,E,Testimonio : a documentary history of the Mexican-American struggle for civil rights 
E165-Z-2005,E,"Viaje a los Estados Unidos del Norte de América. English+""Journey to the United States of North America = Viaje a los Estados Unidos del Norte de America "
E184-W-2007,E,Windows into my world : Latino youth write their lives 
E160-Z-1994,E,These American lands : parks
E664-A-1998,E,Breaking new ground 
E467-H-1990,E,Brevet brigadier generals in blue 
E840-N-2003,E,"Robert Kennedy+""RFK : a memoir "
E185-S-2005,E,First amendment felon : the story of Frank Wilkinson
E169-L-2001,E,Legacies : collecting America's history at the Smithsonian 
E159-L-2006,E,Where we lived : discovering the places we once called home : the American home from 1775 to 1840 
E839-N-1992,E,The Lazlo letters : the amazing
E874-C-1999,E,Billy Carter : a journey through the shadows 
E99-W-2002,E,Arctic crossing : a journey through the Northwest Passage and Inuit culture 
E457-P-2002,E,"They have killed Papa dead!"" : the road to Ford's Theatre"
E185-A-2005,E,Open wide the freedom gates : a memoir 
E184-M-2006,E,Lipstick jihad : a memoir of growing up Iranian in America and American in Iran 
E748-B-2005,E,Strom : the complicated personal and political life of Strom Thurmond 
E175-H-2007,E,Past imperfect : facts
E860-K-2007,E,Integrity : good people
E377-W-2008,E,Mr. Adams's last crusade : John Quincy Adams's extraordinary post-presidential life in Congress 
E839-C-2008,E,America between the wars : from 11
E457-A-2008,E,Abraham Lincoln : great American historians on our sixteenth president 
E909-J-2011,E,The other Barack : the bold and reckless life of President Obama's father 
E183-C-2010,E,K blows top : a Cold War comic interlude starring Nikita Khrushchev
E176-L-2010,E,Who's buried in Grant's tomb? : a tour of presidential gravesites 
E183-M-2008,E,Russia
E156-W-2007,E,Worldmark encyclopedia of the States.
E179-M-2011,E,Lions of the West : heroes and villains of the westward expansion 
E457-L-2009,E,Lincoln as I knew him : gossip
E184-H-2010,E,Lucky girl 
E184-L-1992,E,Asian Americans : oral histories of first to fourth generation Americans from China
E185-D-1993,E,Drylongso : a self portrait of Black America 
E185-F-1993,E,Free at last : a documentary history of slavery
E841-C-1998,E,The Cuban missile crisis
E169-S-2000,E,"Who paid the piper?+""The cultural cold war : the CIA and the world of arts and letters "
E169-Z-2003,E,A people's history of the United States 
E98-W-2004,E,Practicing primitive : a handbook of aboriginal skills 
E169-F-2005,E,The fifties in America 
E169-S-2006,E,The seventies in America 
E89-A-2005,E,American Indian biographies 
E176-A-2006,E,American first ladies 
E180-A-2007,E,The 50 states 
E876-E-2008,E,The eighties in America 
E839-N-2009,E,The nineties in America 
E184-A-2011,E,Great lives from history Jewish Americans 
E184-G-2012,E,Great lives from history. Latinos 
E184-A-2013,E,Asian and Pacific Islander Americans 
E169-S-2010,E,Madness at the gates of the city : the myth of American innocence 
E175-P-2002,E,Picturing the past : illustrated histories and the American imagination
E840-S-2004,E,Sarge : the life and times of Sargent Shriver 
E840-O-2003,E,Senator Mansfield : the extraordinary life of a great statesman and diplomat 
E457-R-2008,E,Abraham Lincoln : an extraordinary life 
E468-A-2008,E,American Civil War 
E183-G-2008,E,Gale encyclopedia of U.S. history. Government and politics.
E169-A-2011,E,American decades
E176-C-2011,E,My first ladies : thirty years as the White House's chief floral designer : behind the scenes with First Ladies Michelle Obama
E666-S-2010,E,Impeached : the trial of President Andrew Johnson and the fight for Lincoln's legacy 
E18-L-2010,E,The fourth part of the world : an astonishing epic of global discovery
E99-S-2009,E,Selling your father's bones : America's 140-year war against the Nez Perce Tribe 
E836-N-2008,E,A matter of justice : Eisenhower and the beginning of the civil rights revolution 
E208-M-2007,E,1776 : excerpts from the acclaimed history
E183-G-2006,E,From the shadows : the ultimate insider's story of five presidents and how they won the Cold War 
E664-G-2012,E,Mr. Speaker! : the life and times of Thomas B. Reed
E175-W-2005,E,Historians in trouble : plagiarism
E840-H-2005,E,Jane Fonda's war : a political biography of an antiwar icon 
E169-L-2002,E,Hal Lifson's 1966! : a personal view of the coolest year in pop culture history 
E312-P-2004,E,Washington and Cornwallis : the battle for America
E178-A-2004,E,That's not in my American history book : a compilation of little-known events and forgotten heroes 
E179-J-2006,E,Lost treasures of American history 
E176-A-2006,E,America's First Ladies : their uncommon wisdom
E199-K-2008,E,Pennsylvania's Forbes Trail : gateways and getaways along the legendary route from Philadelphia to Pittsburgh 
E160-R-2010,E,National parks : the American experience 
E468-M-2010,E,The Civil War quiz book : 1
E877-E-2012,E,Early Reagan 
E457-J-2013,E,John Wilkes Booth : beyond the grave 
E183-M-2005,E,As we saw them : the first Japanese Embassy to the United States 
E159-Z-2007,E,American places : a writer's pilgrimage to 15 of this country's most visited and cherished sites 
E184-S-2008,E,Transplanted : a memoir of faith and vision for American Muslims 
E743-K-2004,E,Part of our time : some ruins and monuments of the thirties 
E302-A-2007,E,"History of the United States of America. Selections+""The Jeffersonian transformation : passages from the ""History"" "
E155-S-2008,E,Names on the land : a historical account of place-naming in the United States 
E744-M-2009,E,Picking up the reins 
E840-K-2008,E,"R. F. K. must die!"" : chasing the mystery of the Robert Kennedy assassination "
E909-S-2012,E,A singular woman : the untold story of Barack Obama's mother 
E908-A-2009,E,Obama : the historic journey 
E338-L-2011,E,Driven West : Andrew Jackson and the Trail of Tears to the Civil War 
E457-W-2008,E,Abraham Lincoln
E457-F-2009,E,1864 : Lincoln at the gates of history 
E840-H-2009,E,Bobby and Jackie : a love story 
E877-R-2009,E,Tear down this wall : a city
E302-R-2011,E,Robert Morris : financier of the American Revolution 
E877-R-2001,E,Stories in his own hand : the everyday wisdom of Ronald Reagan 
E457-T-2011,E,My thoughts be bloody : the bitter rivalry that led to the assassination of Abraham Lincoln 
E664-T-2013,E,All the great prizes : the life of John Hay
E185-W-2012,E,Martin Luther King
E178-M-2001,E,A traveller's history of the USA 
E169-H-2007,E,Attendant cruelties : nation and nationalism in American history 
E183-W-2011,E,Our man in Tehran : the true story behind the secret mission to save six Americans during the Iran Hostage Crisis and the foreign ambassador who worked with the CIA to bring them home 
E176-W-2005,E,Character : profiles in presidential courage 
E83-G-2003,E,Billy Heath : the man who survived Custer's last stand 
E175-J-2003,E,Howard Zinn : a radical American vision 
E840-A-2005,E,In the shadows of history : fifty years behind the scenes of Cold War diplomacy 
E332-A-2006,E,"Ye will say I am no Christian"" : the Thomas Jefferson"
E744-Q-2007,E,The ruses for war : American interventionism since World War II 
E748-L-2008,E,The making of FDR : the story of Stephen T. Early
E467-R-2007,E,Robert E. Lee : icon for a nation 
E457-C-2008,E,Rebel giants : the revolutionary lives of Abraham Lincoln & Charles Darwin 
E209-S-2010,E,The American Revolution : a grand mistake 
E302-S-2009,E,Hugh Williamson : physician
E807-G-2014,E,Leadership the Eleanor Roosevelt way : timeless strategies from the first lady of courage 
E184-F-2012,E,Bend
E184-A-2004,E,Ethnic pride
E185-H-2009,E,The end of empires : African Americans and India 
E176-U-2006,E,Second Acts : presidential lives and legacies after the White House 
E841-K-2013,E,The Kennedy years : from the pages of The New York times 
E174-A-2006,E,1001 events that made America 
E159-C-2007,E,Etched in stone : enduring words from our nation's monuments 
E470-B-2007,E,Fields of honor 
E457-K-2009,E,Abraham Lincoln's extraordinary era : the man and his times 
E169-P-2008,E,An uncommon history of common things 
E475-B-2010,E,Receding tide : Vicksburg and Gettysburg : the campaigns that changed the Civil War 
E160-W-2009,E,Complete national parks of the United States : featuring 400+ parks
E77-I-2010,E,Indian nations of North America 
E444-F-2012,E,Stolen into slavery : the true story of Solomon Northup
E163-S-2007,E,Letters from an American farmer 
E164-D-2007,E,Travels of four years and a half in the United States of America ; during 1798
E165-E-2007,E,Evans's Pedestrious tour : of four thousand miles--1818 
E169-F-2007,E,America by river and rail
E168-O-2007,E,A Frenchman in America : recollections of men and things 
E168-G-2007,E,Across western waves and home in a royal capital : America for modern Athenians
E169-B-2007,E,A Frenchwoman's impressions of America 
E163-C-2007,E,The journal of Nicholas Cresswell
E487-D-2008,E,Down South
E621-R-2008,E,Hospital life in the Army of the Potomac 
E187-E-2013,E,Exploration & colonial America (1492-1755) 
E203-A-2013,E,The American Revolution (1754-1805) 
E902-G-2011,E,The man in the middle : an inside account of faith and politics in the George W. Bush era 
E178-A-2009,E,The complete idiot's guide to American history 
E185-A-2007,E,Roots : the saga of an American family 
E457-T-2005,E,101 things you didn't know about Lincoln : loves and losses
E169-C-2007,E,Vanishing America : in pursuit of our elusive landscapes 
E184-K-2013,E,Tripping with Allah : Islam
E840-A-2005,E,The end of time 
E807-T-2010,E,Architects of power : Roosevelt
E209-B-2013,E,Blood of tyrants : George Washington & the forging of the presidency 
E792-J-2013,E,Why Coolidge matters : leadership lessons from America's most underrated president 
E183-B-2013,E,Flight of the eagle : the grand strategies that brought America from colonial dependence to world leadership 
E807-S-2009,E,Closest companion : the unknown story of the intimate friendship between Franklin Roosevelt and Margaret Suckley 
E745-F-2005,E,Patton : ordeal and triumph 
E473-B-2007,E,Stealing the General : the great locomotive chase and the first Medal of Honor 
E209-N-2007,E,Rebellion in the ranks : mutinies of the American Revolution 
E457-K-2008,E,The Baltimore plot : the first conspiracy to assassinate Abraham Lincoln 
E269-B-2012,E,Dark and bloody ground : the American Revolution along the southern frontier 
E279-P-2009,E,Unlikely allies : how a merchant
E468-L-2009,E,The Library of Congress Civil War desk reference 
E908-K-2010,E,Radical-in-chief : Barack Obama and the untold story of American socialism 
E184-K-2001,E,Survival kit for overseas living : for Americans planning to live and work abroad 
E169-H-2009,E,The year of the goat : 40
E840-C-2012,E,Backwards in high heels : Faith Whittlesey
E748-B-2013,E,I am Soldier of Fortune : dancing with devils 
E175-H-2013,E,Long journey with Mr. Jefferson : the life of Dumas Malone 
E302-R-2011,E,The complete idiot's guide to the Founding Fathers and the birth of our nation 
E468-A-2011,E,The complete idiot's guide to the Civil War 
E846-K-2011,E,1969 : the year everything changed 
E230-W-2011,E,The War of the Revolution 
E842-N-2011,E,Act of treason : the role of J. Edgar Hoover in the assassination of President Kennedy 
E184-R-2010,E,How race survived US history : from settlement and slavery to the Obama phenomenon 
E175-W-2011,E,The contours of American history 
E468-S-2012,E,Battlefields of honor : American Civil War reenactors 
E166-H-2003,E,Young Irelander abroad : the diary of Charles Hart 
E184-S-2004,E,Edward Said : criticism and society 
E332-H-2013,E,Framing a legend : exposing the distorted history of Thomas Jefferson and Sally Hemings 
E183-T-2013,E,The Cuban connection : Nixon
E176-R-2011,E,Presidential leadership : 15 decisions that changed the nation 
E161-N-2013,E,Souvenir nation : relics
E20-W-2011,E,Africa and the discovery of America 
E109-B-2011,E,Dawn voyage : the Black African discovery of America 
E112-C-2011,E,Christopher Columbus and the Afrikan holocaust : slavery and the rise of European capitalism 
E842-D-2013,E,The day Kennedy died : fifty years later LIFE remembers the man and the moment.
E185-C-2013,E,Called to be free : how the civil rights movement created a new nation 
E842-W-2013,E,The hidden history of the JFK assassination : the definitive account of the most controversial crime of the twentieth century 
E595-K-2002,E,Union Monitor
E195-C-2002,E,Colonial American troops
E745-Z-2012,E,OMAR BRADLEY : LEADERSHIP
E241-L-2012,E,Bonhomme Richard vs Serapis : Flamborough Head 1779 
E841-H-2012,E,A spy like no other : the Cuban Missile Crisis
E208-E-2006,E,The encyclopedia of the American Revolutionary War : a political
E18-B-2005,E,Britain and the Americas : culture
E169-S-1991,E,American cultural patterns : a cross-cultural perspective 
E185-D-1991,E,A travel guide to Black historical sites and landmarks in North Carolina 
E470-T-1998,E,Destruction and reconstruction : personal experiences of the late war 
E876-K-1992,E,Buried alive : essays on our endangered republic 
E876-K-1993,E,Liberty under siege : American politics
E169-W-2005,E,Mustang journal : 3
E449-E-2011,E,Unbound and unbroken : the story of Frederick Douglass 
E181-C-2002,E,Colonial American troops
E470-K-2002,E,Sharpshooters of the American Civil War 1861-65 
E209-A-2008,E,American Revolution : people and perspectives 
E181-E-2008,E,The encyclopedia of North American colonial conflicts to 1775 : a political
E208-A-2007,E,American Revolutionary War : a student encyclopedia 
E839-A-2008,E,America in revolt during the 1960s and 1970s 
E877-H-2012,E,Reagan's roots : the people and places that shaped his character 
E312-P-1999,E,Patriot sage : George Washington and the American political tradition 
E748-K-2002,E,James Burnham and the struggle for the world : a life 
E743-A-2003,E,Alger Hiss
E169-K-2002,E,The American cause 
E839-C-2006,E,I
E903-C-2006,E,Black in the White House : life inside George W. Bush's West Wing 
E902-Y-2006,E,Stranger in a strange land : encounters in the disunited states 
E99-A-2002,E,A history of Jonathan Alder : his captivity and life with the Indians 
E169-M-2002,E,"As I saw the U.S.A.+""Coast to coast : a journey across 1950s America "
E233-C-2007,E,Philadelphia
E277-C-2008,E,American loyalist troops
E473-R-2009,E,The great locomotive chase : the Andrews' raid
E271-L-2009,E,Ships of the American revolutionary Navy 
E745-Z-2010,E,George S. Patton : leadership
E909-G-2010,E,Michelle Obama : her first year as First Lady 
E840-T-2009,E,Ted Kennedy : an American icon 
E296-R-2004,E,Founding myths : stories that hide our patriotic past 
E175-L-2004,E,History lessons : how textbooks from around the world portray U.S.  history 
E175-W-2010,E,Not written in stone : learning and unlearning American history through 200 years of textbooks 
E210-S-2010,E,The freedoms we lost : consent and resistance in revolutionary America 
E175-L-2008,E,Lies my teacher told me : everything your American history textbook got wrong 
E208-R-2009,E,Founders : the people who brought you a nation 
E806-T-2012,E,Hard times : an illustrated oral history of the Great Depression 
E468-W-2014,E,Life in the North during the Civil War 
E487-Y-2014,E,Life in the South during the CIvil War 
E21-U-2009,E,Unearthing ancient America : the lost sagas of conquerors
E121-M-2007,E,América mágica
E169-C-2009,E,What I saw in America 
E671-B-2010,E,1877 : America's year of living violently 
E178-M-2011,E,A patriot's A to Z of America : things every good American should know 
E470-L-2013,E,From Manassas to Appomattox : memoirs of the Civil War in America 
E468-S-2012,E,Brady's Civil War journal : photographing the war 1861-1865 
E83-A-2012,E,"My life on the plains+""An autobiography of General Custer "
E183-M-2013,E,The great game in Cuba : how the CIA sabotaged its own plot to unseat Fidel Castro 
E178-S-2010,E,A concise history of the United States 
E904-B-2009,E,Family of secrets : the Bush dynasty
E440-E-2010,E,Year of meteors : Stephen Douglas
E842-R-2009,E,Brothers in arms : the Kennedys
E877-O-2006,E,The president
E312-P-2006,E,George Washington and Benedict Arnold : a tale of two patriots 
E457-P-,E,Works. Selections. 2009. Regnery Publishing
E840-H-2007,E,A Mormon in the White House? : 10 things every conservative should know about Mitt Romney 
E887-B-2007,E,The extreme makeover of Hillary (Rodham) Clinton 
E877-O-2008,E,The president
E745-K-2009,E,LeMay : the life and wars of General Curtis LeMay 
E807-D-2010,E,Lindbergh vs. Roosevelt : the rivalry that divided America 
E672-B-2004,E,A victor
E745-K-2011,E,LeMay : the life and wars of General Curtis LeMay 
E184-L-2005,E,Perfume dreams : reflections on the Vietnamese diaspora 
E450-L-2008,E,Archy Lee : a California fugitive slave case 
E842-N-2008,E,Oswald and the CIA : the documented truth about the unknown relationship between the U.S. government and the alleged killer of JFK 
E840-A-2009,E,The tide always comes back
E176-S-2013,E,Assassination! : the brick chronicle of attempts on the lives of twelve US presidents 
E176-T-2013,E,What Jefferson read
E475-G-2013,E,The illustrated Gettysburg reader : an eyewitness history of the Civil War's greatest battle 
E842-R-2013,E,The accidental victim : JFK
E83-B-2011,E,"In his brother's shaow+""The better brother : Tom & George Custer and the battle for the American West "
E169-K-2007,E,1973 nervous breakdown : Watergate
E184-D-2008,E,The Irish Americans : a history 
E748-L-2010,E,Henry Morgenthau
E457-W-2010,E,366 days in the life of Abraham Lincoln : the private
E178-B-2010,E,America
E176-K-2008,E,Veeps 
E855-A-2009,E,1969 : Woodstock
E909-O-2009,E,The Obamas : portrait of America's new first family 
E901-P-2009,E,President Obama : the path to the White House 
E302-L-2010,E,Benjamin Franklin : an illustrated history of his life and times 
E840-T-2009,E,Ted Kennedy : a tribute
E843-K-2009,E,The Kennedys : end of a dynasty 
E902-S-2010,E,Starting over : why the last decade was so damn rotten and why the next one will surely be better 
E468-C-2011,E,The Civil War : an illustrated history 
E877-S-2011,E,Ronald Reagan at 100 
E168-B-2009,E,The big spenders : the epic story of the rich rich
E748-G-2012,E,"Bernard M. Baruch+""Bernard Baruch : the adventures of a Wall Street legend "
E176-K-2009,E,The presidents
E176-A-2010,E,American political leaders
E839-H-2008,E,Historic documents of 2008 : includes cumulative index
E842-T-2013,E,Dallas : fifty years on : the murder of John F. Kennedy : a new look at an old crime
E842-W-2007,E,Never again! : the government conspiracy in the JFK assassination 
E842-W-2013,E,Whitewash III : The Photographic Whitewash of the JFK Assassination.
E842-W-2007,E,Post mortem : the classic investigation of the JFK assassination medical and ballistics evidence and cover-up 
E842-W-2013,E,Whitewash : the report on the Warren Report 
E169-S-2009,E,America over easy 
E184-L-2010,E,East eats West : writing in two hemispheres 
E78-M-2013,E,Bad indians : a tribal memoir 
E99-P-2013,E,Scrape the willow until it sings 
E179-S-2009,E,Seven miracles that saved America 
E158-M-2012,E,The most scenic drives in America : 120 spectacular road trips 
E904-B-2012,E,Family of secrets : the Bush dynasty
E908-M-2010,E,Young Mr. Obama : Chicago and the making of a Black president 
E129-H-2010,E,Half Moon : Henry Hudson and the voyage that redrew the map of the New World 
E748-D-2012,E,The pink lady : the many lives of Helen Gahagan Douglas 
E668-E-2014,E,The wars of Reconstruction : the brief
E839-H-2010,E,Historic documents of 2010 
E185-A-2012,E,From the bottom of the heap : the autobiography of Black Panther Robert Hillary King 
E178-Z-2011,E,"People's history of the United States. Spanish+""La otra historia de los Estados Unidos : desde 1492 hasta hoy "
E99-S-2013,E,The story of the Blackfoot people : Niitsitapiisinni 
E230-H-2008,E,Redcoats and rebels : the war for America
E902-B-2004,E,Total insecurity : the myth of American omnipotence 
E255-G-2006,E,The minute men : the first fight : myths and realities of the American revolution 
E840-U-2011,E,The unquiet American : Richard Holbrooke in the world 
E841-S-2010,E,When angels wept : a what-if history of the Cuban Missile Crisis 
E18-M-2010,E,Pirates of the Americas 
E169-L-2011,E,Celebrity in the 21st century : a reference handbook 
E464-C-2013,E,The Civil War : the third year told by those who lived it 
E178-M-2007,E,The everything American history book : people
E468-T-2007,E,101 things you didn't know about the Civil War : places
E158-G-2009,E,Party across America! : 101 of the greatest festivals
E338-J-2008,E,Jacksonian and antebellum age : people and perspectives 
E164-E-2009,E,Early republic : people and perspectives 
E188-B-2008,E,British colonial America : people and perspectives 
E784-J-2009,E,Jazz age : people and perspectives 
E806-G-2009,E,Great Depression : people and perspectives 
E169-C-2010,E,Cold War and McCarthy era : people and perspectives 
E185-A-2010,E,African Americans in the nineteenth century : people and perspectives 
E183-D-2009,E,Belligerents
E801-G-2010,E,The Great Depression and the New Deal : a thematic encyclopedia 
E231-M-1995,E,Boston 1775 : the shot heard around the world 
E83-P-1995,E,Little Big Horn
E181-T-2013,E,Almanac of American military history 
E450-W-2012,E,The Underground Railroad : a reference guide 
E123-C-2013,E,Conflict in the early Americas : an encyclopedia of the Spanish Empire's Aztec
E302-B-2011,E,Virtue
E457-L-2012,E,Lincoln : a president for the ages 
E841-C-2012,E,Cuban Missile Crisis : the essential reference guide 
E672-V-2013,E,General Grant and the rewriting of history : how the destruction o fGeneral William S. Rosecrans influenced our understanding of the Civil War 
E467-H-2013,E,Robert E. Lee in war and peace : the photographic history of a Confederate and American icon 
E457-T-2012,E,The battles that made Abraham Lincoln : how Lincoln mastered his enemies to win the Civil War
E467-M-2013,E,The last days of Stonewall Jackson 
E664-W-2003,E,William Woodville Rockhill : scholar-diplomat of the Tibetan highlands 
E298-B-2009,E,George Washington's war in caricature and print 
E595-C-2013,E,Ironclad : the epic battle
E176-P-1999,E,Power and the presidency 
E41-N-2012,E,36 hours : 125 weekends in Europe 
E78-K-2008,E,Totem poles 
E78-C-2009,E,Classic images of Canada's First Nations : 1850-1920 
E156-D-2007,E,The United States of America : a short history 
E353-R-2011,E,A matter of honour : the life
E161-B-2013,E,Follow the money : a month in the life of a ten-dollar bill 
E842-M-2013,E,JFK conspiracies 
E185-B-2005,E,Freedom cannot rest : Ella Baker and the civil rights movement 
E176-S-2007,E,School house to White House : the education of the presidents.
E125-W-2008,E,"Cosmographiae introductio. English+""The naming of America : Martin Waldseemüller's 1507 world map and the Cosmographiae introductio "
E173-B-2009,E,Big! : big records
E468-D-2010,E,Discovering the Civil War 
E449-D-2005,E,Narrative of the life of Frederick Douglass
E840-A-2001,E,Madame Ambassador : the shoemaker's daughter 
E838-R-2001,E,Quotable Reagan : words of wit
E842-W-2003,E,"We'll never be young again"" : remembering the last days of John F. Kennedy "
E161-H-2009,E,Culture wise America : the essential guide to culture
E78-M-2012,E,Those who know : profiles of Alberta's aboriginal elders 
E840-S-2000,E,The world according to Gore 
E169-K-2001,E,The long march : how the cultural revolution of the 1960s changed America 
E843-C-2002,E,The Kennedys : an American drama 
E451-N-2009,E,The old man : John Brown at Harper's Ferry 
E176-F-2009,E,The Presidents of the United States of America 
E176-K-2009,E,The first ladies of the United States of America 
E176-K-2013,E,The first ladies of the United States of America 
E169-W-2008,E,America's midlife crisis : the future of a troubled superpower 
E185-F-2002,E,50 of the most inspiring African-Americans 
E183-J-2007,E,Behind the veil : an American woman's memoir of the 1979 Iran Hostage Crisis 
E158-O-2008,E,Sacred places
E757-G-1996,E,Carry a big stick : the uncommon heroism of Theodore Roosevelt 
E112-B-2007,E,The enemies of Christopher Columbus : answers to critical questions about the spread of western civilization 
E241-A-2002,E,Revolutionary Boston
E207-W-2008,E,John Paul Jones : maverick hero 
E199-B-2003,E,The bulletproof George Washington 
E302-B-2003,E,Celebrate liberty! : famous patriotic speeches & sermons 
E185-B-2004,E,Setting the record straight : American history in Black & white 
E169-C-2003,E,"The American way"" : family and community in the shaping of the American identity "
E902-R-2004,E,Wake up
E621-D-2008,E,Images of Civil War medicine : a photographic history : containing numerous previously unpublished photographs of surgeons
E840-A-2006,E,A new vision for America : toward human solidarity through global democracy : a memoir 
E231-L-2008,E,Benedict Arnold's Army : the 1775 American invasion of Canada during the Revolutionary War 
E468-H-2009,E,The new Civil War handbook : facts and photos for readers of all ages 
E457-H-2010,E,Abraham Lincoln and the structure of reason 
E208-S-2010,E,The new American Revolution handbook : facts and artwork for readers of all ages 
E176-L-2007,E,The Cold War presidency : a documentary history 
E77-C-2009,E,The image taker : the selected stories and photographs of Edward S. Curtis 
E173-W-2006,E,The way I see it : dueling interpretations of American history 
E185-A-2005,E,50 of the most inspiring African-Americans 
E178-A-2007,E,America : an illustrated history 
E99-M-2007,E,Hopi summer : letters from Ethel to Maud 
E99-K-2011,E,The life and art of Tony Da 
E748-C-2008,E,George Kennan : a writing life 
E302-M-2008,E,An incautious man : the life of Gouverneur Morris 
E748-G-2009,E,Encoutners : my life with Nixon
E176-M-2014,E,So you think you know the presidents? : fascinating facts about our chief executives 
E475-C-2013,E,The greatest speech
E99-D-2002,E,Firewater : the impact of the whisky trade on the Blackfoot nation 
E99-M-2009,E,Chief : the autobiography of Chief Phillip Martin
E175-C-2009,E,Zinn for beginners 
E302-O-2013,E,Ben Franklin for beginners 
E806-B-2010,E,FDR and the new deal for beginners 
E743-R-2010,E,Whittaker Chambers : the spirit of a counterrevolutionary 
E840-D-2009,E,Republican leader : a political biography of Senator Mitch McConnell 
